,exterior_2nd_asphshn,exterior_2nd_brk cmn,exterior_2nd_brkface,exterior_2nd_cblock,exterior_2nd_cmentbd,exterior_2nd_hdboard,exterior_2nd_imstucc,exterior_2nd_metalsd,exterior_2nd_plywood,exterior_2nd_stone,exterior_2nd_stucco,exterior_2nd_vinylsd,exterior_2nd_wd sdng,exterior_2nd_wd shng,mas_vnr_type_brkcmn,mas_vnr_type_brkface,mas_vnr_type_none,mas_vnr_type_stone,exter_qual_fa,exter_qual_gd,exter_qual_ta,foundation_cblock,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,bsmt_exposure_av,bsmt_exposure_gd,bsmt_exposure_mn,bsmt_exposure_no,bsmtfin_type_1_alq,bsmtfin_type_1_blq,bsmtfin_type_1_glq,bsmtfin_type_1_lwq,bsmtfin_type_1_rec,bsmtfin_type_1_unf,heating_qc_fa,heating_qc_gd,heating_qc_po,heating_qc_ta,kitchen_qual_fa,kitchen_qual_gd,kitchen_qual_ta,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_noridge,neighborhood_npkvill,neighborhood_nridght,neighborhood_nwames,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_swisu,neighborhood_timber,neighborhood_veenker,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5unf,house_style_1story,house_style_2.5fin,house_style_2.5unf,house_style_2story,house_style_sfoyer,house_style_slvl,exterior_1st_asphshn,exterior_1st_brkcomm,exterior_1st_brkface,exterior_1st_cblock,exterior_1st_cemntbd,exterior_1st_hdboard,exterior_1st_imstucc,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_stone,exterior_1st_stucco,exterior_1st_vinylsd,exterior_1st_wd sdng,exterior_1st_wdshing,garage_finish_fin,garage_finish_rfn,garage_finish_unf,garage_type_2types,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_carport,garage_type_detchd,fireplace_qu_fa,fireplace_qu_gd,fireplace_qu_none,fireplace_qu_po,fireplace_qu_ta,saleprice,overall_qual,gr_liv_area,garage_area,garage_cars,total_bsmt_sf,1st_flr_sf,year_built,year_remod/add,garage_yr_blt,full_bath,overall_qual^2,overall_qual gr_liv_area,overall_qual garage_area,overall_qual garage_cars,overall_qual total_bsmt_sf,overall_qual 1st_flr_sf,overall_qual year_built,overall_qual year_remod/add,overall_qual garage_yr_blt,overall_qual full_bath,gr_liv_area^2,gr_liv_area garage_area,gr_liv_area garage_cars,gr_liv_area total_bsmt_sf,gr_liv_area 1st_flr_sf,gr_liv_area year_built,gr_liv_area year_remod/add,gr_liv_area garage_yr_blt,gr_liv_area full_bath,garage_area^2,garage_area garage_cars,garage_area total_bsmt_sf,garage_area 1st_flr_sf,garage_area year_built,garage_area year_remod/add,garage_area garage_yr_blt,garage_area full_bath,garage_cars^2,garage_cars total_bsmt_sf,garage_cars 1st_flr_sf,garage_cars year_built,garage_cars year_remod/add,garage_cars garage_yr_blt,garage_cars full_bath,total_bsmt_sf^2,total_bsmt_sf 1st_flr_sf,total_bsmt_sf year_built,total_bsmt_sf year_remod/add,total_bsmt_sf garage_yr_blt,total_bsmt_sf full_bath,1st_flr_sf^2,1st_flr_sf year_built,1st_flr_sf year_remod/add,1st_flr_sf garage_yr_blt,1st_flr_sf full_bath,year_built^2,year_built year_remod/add,year_built garage_yr_blt,year_built full_bath,year_remod/add^2,year_remod/add garage_yr_blt,year_remod/add full_bath,garage_yr_blt^2,garage_yr_blt full_bath,full_bath^2
1905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,135500,5.0,1393.0,300.0,1.0,816.0,872.0,1955.0,1955.0,1955.0,1.0,25.0,6965.0,1500.0,5.0,4080.0,4360.0,9775.0,9775.0,9775.0,5.0,1940449.0,417900.0,1393.0,1136688.0,1214696.0,2723315.0,2723315.0,2723315.0,1393.0,90000.0,300.0,244800.0,261600.0,586500.0,586500.0,586500.0,300.0,1.0,816.0,872.0,1955.0,1955.0,1955.0,1.0,665856.0,711552.0,1595280.0,1595280.0,1595280.0,816.0,760384.0,1704760.0,1704760.0,1704760.0,872.0,3822025.0,3822025.0,3822025.0,1955.0,3822025.0,3822025.0,1955.0,3822025.0,1955.0,1.0
1906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,133500,6.0,1044.0,528.0,2.0,960.0,1044.0,1976.0,1976.0,1976.0,1.0,36.0,6264.0,3168.0,12.0,5760.0,6264.0,11856.0,11856.0,11856.0,6.0,1089936.0,551232.0,2088.0,1002240.0,1089936.0,2062944.0,2062944.0,2062944.0,1044.0,278784.0,1056.0,506880.0,551232.0,1043328.0,1043328.0,1043328.0,528.0,4.0,1920.0,2088.0,3952.0,3952.0,3952.0,2.0,921600.0,1002240.0,1896960.0,1896960.0,1896960.0,960.0,1089936.0,2062944.0,2062944.0,2062944.0,1044.0,3904576.0,3904576.0,3904576.0,1976.0,3904576.0,3904576.0,1976.0,3904576.0,1976.0,1.0
1907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,124000,5.0,1144.0,336.0,1.0,1144.0,1144.0,1963.0,1963.0,1962.0,1.0,25.0,5720.0,1680.0,5.0,5720.0,5720.0,9815.0,9815.0,9810.0,5.0,1308736.0,384384.0,1144.0,1308736.0,1308736.0,2245672.0,2245672.0,2244528.0,1144.0,112896.0,336.0,384384.0,384384.0,659568.0,659568.0,659232.0,336.0,1.0,1144.0,1144.0,1963.0,1963.0,1962.0,1.0,1308736.0,1308736.0,2245672.0,2245672.0,2244528.0,1144.0,1308736.0,2245672.0,2245672.0,2244528.0,1144.0,3853369.0,3853369.0,3851406.0,1963.0,3853369.0,3851406.0,1963.0,3849444.0,1962.0,1.0
1908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,280000,8.0,1924.0,592.0,2.0,1086.0,1086.0,1998.0,1998.0,1998.0,2.0,64.0,15392.0,4736.0,16.0,8688.0,8688.0,15984.0,15984.0,15984.0,16.0,3701776.0,1139008.0,3848.0,2089464.0,2089464.0,3844152.0,3844152.0,3844152.0,3848.0,350464.0,1184.0,642912.0,642912.0,1182816.0,1182816.0,1182816.0,1184.0,4.0,2172.0,2172.0,3996.0,3996.0,3996.0,4.0,1179396.0,1179396.0,2169828.0,2169828.0,2169828.0,2172.0,1179396.0,2169828.0,2169828.0,2169828.0,2172.0,3992004.0,3992004.0,3992004.0,3996.0,3992004.0,3992004.0,3996.0,3992004.0,3996.0,4.0
1909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,333168,9.0,2599.0,779.0,3.0,1393.0,1422.0,1999.0,1999.0,1999.0,2.0,81.0,23391.0,7011.0,27.0,12537.0,12798.0,17991.0,17991.0,17991.0,18.0,6754801.0,2024621.0,7797.0,3620407.0,3695778.0,5195401.0,5195401.0,5195401.0,5198.0,606841.0,2337.0,1085147.0,1107738.0,1557221.0,1557221.0,1557221.0,1558.0,9.0,4179.0,4266.0,5997.0,5997.0,5997.0,6.0,1940449.0,1980846.0,2784607.0,2784607.0,2784607.0,2786.0,2022084.0,2842578.0,2842578.0,2842578.0,2844.0,3996001.0,3996001.0,3996001.0,3998.0,3996001.0,3996001.0,3998.0,3996001.0,3998.0,4.0
1910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,270000,8.0,2283.0,632.0,3.0,1008.0,1008.0,2003.0,2003.0,2003.0,2.0,64.0,18264.0,5056.0,24.0,8064.0,8064.0,16024.0,16024.0,16024.0,16.0,5212089.0,1442856.0,6849.0,2301264.0,2301264.0,4572849.0,4572849.0,4572849.0,4566.0,399424.0,1896.0,637056.0,637056.0,1265896.0,1265896.0,1265896.0,1264.0,9.0,3024.0,3024.0,6009.0,6009.0,6009.0,6.0,1016064.0,1016064.0,2019024.0,2019024.0,2019024.0,2016.0,1016064.0,2019024.0,2019024.0,2019024.0,2016.0,4012009.0,4012009.0,4012009.0,4006.0,4012009.0,4012009.0,4006.0,4012009.0,4006.0,4.0
1911,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,128500,6.0,1133.0,900.0,2.0,795.0,765.0,1950.0,1950.0,1989.0,1.0,36.0,6798.0,5400.0,12.0,4770.0,4590.0,11700.0,11700.0,11934.0,6.0,1283689.0,1019700.0,2266.0,900735.0,866745.0,2209350.0,2209350.0,2253537.0,1133.0,810000.0,1800.0,715500.0,688500.0,1755000.0,1755000.0,1790100.0,900.0,4.0,1590.0,1530.0,3900.0,3900.0,3978.0,2.0,632025.0,608175.0,1550250.0,1550250.0,1581255.0,795.0,585225.0,1491750.0,1491750.0,1521585.0,765.0,3802500.0,3802500.0,3878550.0,1950.0,3802500.0,3878550.0,1950.0,3956121.0,1989.0,1.0
1912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,172000,6.0,1398.0,542.0,2.0,1398.0,1398.0,1990.0,1991.0,1990.0,2.0,36.0,8388.0,3252.0,12.0,8388.0,8388.0,11940.0,11946.0,11940.0,12.0,1954404.0,757716.0,2796.0,1954404.0,1954404.0,2782020.0,2783418.0,2782020.0,2796.0,293764.0,1084.0,757716.0,757716.0,1078580.0,1079122.0,1078580.0,1084.0,4.0,2796.0,2796.0,3980.0,3982.0,3980.0,4.0,1954404.0,1954404.0,2782020.0,2783418.0,2782020.0,2796.0,1954404.0,2782020.0,2783418.0,2782020.0,2796.0,3960100.0,3962090.0,3960100.0,3980.0,3964081.0,3962090.0,3982.0,3960100.0,3980.0,4.0
1913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,130000,5.0,810.0,576.0,2.0,782.0,810.0,1971.0,1972.0,1973.0,1.0,25.0,4050.0,2880.0,10.0,3910.0,4050.0,9855.0,9860.0,9865.0,5.0,656100.0,466560.0,1620.0,633420.0,656100.0,1596510.0,1597320.0,1598130.0,810.0,331776.0,1152.0,450432.0,466560.0,1135296.0,1135872.0,1136448.0,576.0,4.0,1564.0,1620.0,3942.0,3944.0,3946.0,2.0,611524.0,633420.0,1541322.0,1542104.0,1542886.0,782.0,656100.0,1596510.0,1597320.0,1598130.0,810.0,3884841.0,3886812.0,3888783.0,1971.0,3888784.0,3890756.0,1972.0,3892729.0,1973.0,1.0
1914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,196000,6.0,1306.0,624.0,2.0,1306.0,1306.0,2005.0,2005.0,2005.0,2.0,36.0,7836.0,3744.0,12.0,7836.0,7836.0,12030.0,12030.0,12030.0,12.0,1705636.0,814944.0,2612.0,1705636.0,1705636.0,2618530.0,2618530.0,2618530.0,2612.0,389376.0,1248.0,814944.0,814944.0,1251120.0,1251120.0,1251120.0,1248.0,4.0,2612.0,2612.0,4010.0,4010.0,4010.0,4.0,1705636.0,1705636.0,2618530.0,2618530.0,2618530.0,2612.0,1705636.0,2618530.0,2618530.0,2618530.0,2612.0,4020025.0,4020025.0,4020025.0,4010.0,4020025.0,4020025.0,4010.0,4020025.0,4010.0,4.0
1915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,87000,5.0,803.0,360.0,2.0,720.0,803.0,1941.0,1950.0,1941.0,1.0,25.0,4015.0,1800.0,10.0,3600.0,4015.0,9705.0,9750.0,9705.0,5.0,644809.0,289080.0,1606.0,578160.0,644809.0,1558623.0,1565850.0,1558623.0,803.0,129600.0,720.0,259200.0,289080.0,698760.0,702000.0,698760.0,360.0,4.0,1440.0,1606.0,3882.0,3900.0,3882.0,2.0,518400.0,578160.0,1397520.0,1404000.0,1397520.0,720.0,644809.0,1558623.0,1565850.0,1558623.0,803.0,3767481.0,3784950.0,3767481.0,1941.0,3802500.0,3784950.0,1950.0,3767481.0,1941.0,1.0
1916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,128250,5.0,1435.0,308.0,1.0,910.0,910.0,1950.0,1950.0,1950.0,1.0,25.0,7175.0,1540.0,5.0,4550.0,4550.0,9750.0,9750.0,9750.0,5.0,2059225.0,441980.0,1435.0,1305850.0,1305850.0,2798250.0,2798250.0,2798250.0,1435.0,94864.0,308.0,280280.0,280280.0,600600.0,600600.0,600600.0,308.0,1.0,910.0,910.0,1950.0,1950.0,1950.0,1.0,828100.0,828100.0,1774500.0,1774500.0,1774500.0,910.0,828100.0,1774500.0,1774500.0,1774500.0,910.0,3802500.0,3802500.0,3802500.0,1950.0,3802500.0,3802500.0,1950.0,3802500.0,1950.0,1.0
1917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,210000,6.0,2073.0,500.0,2.0,1542.0,2073.0,1978.0,1988.0,1978.0,2.0,36.0,12438.0,3000.0,12.0,9252.0,12438.0,11868.0,11928.0,11868.0,12.0,4297329.0,1036500.0,4146.0,3196566.0,4297329.0,4100394.0,4121124.0,4100394.0,4146.0,250000.0,1000.0,771000.0,1036500.0,989000.0,994000.0,989000.0,1000.0,4.0,3084.0,4146.0,3956.0,3976.0,3956.0,4.0,2377764.0,3196566.0,3050076.0,3065496.0,3050076.0,3084.0,4297329.0,4100394.0,4121124.0,4100394.0,4146.0,3912484.0,3932264.0,3912484.0,3956.0,3952144.0,3932264.0,3976.0,3912484.0,3956.0,4.0
1918,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,220000,6.0,1991.0,432.0,2.0,854.0,1096.0,1932.0,1950.0,1977.0,1.0,36.0,11946.0,2592.0,12.0,5124.0,6576.0,11592.0,11700.0,11862.0,6.0,3964081.0,860112.0,3982.0,1700314.0,2182136.0,3846612.0,3882450.0,3936207.0,1991.0,186624.0,864.0,368928.0,473472.0,834624.0,842400.0,854064.0,432.0,4.0,1708.0,2192.0,3864.0,3900.0,3954.0,2.0,729316.0,935984.0,1649928.0,1665300.0,1688358.0,854.0,1201216.0,2117472.0,2137200.0,2166792.0,1096.0,3732624.0,3767400.0,3819564.0,1932.0,3802500.0,3855150.0,1950.0,3908529.0,1977.0,1.0
1919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,128000,4.0,1067.0,436.0,2.0,1067.0,1067.0,1950.0,1995.0,1996.0,2.0,16.0,4268.0,1744.0,8.0,4268.0,4268.0,7800.0,7980.0,7984.0,8.0,1138489.0,465212.0,2134.0,1138489.0,1138489.0,2080650.0,2128665.0,2129732.0,2134.0,190096.0,872.0,465212.0,465212.0,850200.0,869820.0,870256.0,872.0,4.0,2134.0,2134.0,3900.0,3990.0,3992.0,4.0,1138489.0,1138489.0,2080650.0,2128665.0,2129732.0,2134.0,1138489.0,2080650.0,2128665.0,2129732.0,2134.0,3802500.0,3890250.0,3892200.0,3900.0,3980025.0,3982020.0,3990.0,3984016.0,3992.0,4.0
1920,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,135000,5.0,1174.0,576.0,2.0,680.0,680.0,1900.0,2006.0,2000.0,1.0,25.0,5870.0,2880.0,10.0,3400.0,3400.0,9500.0,10030.0,10000.0,5.0,1378276.0,676224.0,2348.0,798320.0,798320.0,2230600.0,2355044.0,2348000.0,1174.0,331776.0,1152.0,391680.0,391680.0,1094400.0,1155456.0,1152000.0,576.0,4.0,1360.0,1360.0,3800.0,4012.0,4000.0,2.0,462400.0,462400.0,1292000.0,1364080.0,1360000.0,680.0,462400.0,1292000.0,1364080.0,1360000.0,680.0,3610000.0,3811400.0,3800000.0,1900.0,4024036.0,4012000.0,2006.0,4000000.0,2000.0,1.0
1921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,228500,4.0,1689.0,432.0,2.0,1680.0,1689.0,1991.0,1991.0,1991.0,2.0,16.0,6756.0,1728.0,8.0,6720.0,6756.0,7964.0,7964.0,7964.0,8.0,2852721.0,729648.0,3378.0,2837520.0,2852721.0,3362799.0,3362799.0,3362799.0,3378.0,186624.0,864.0,725760.0,729648.0,860112.0,860112.0,860112.0,864.0,4.0,3360.0,3378.0,3982.0,3982.0,3982.0,4.0,2822400.0,2837520.0,3344880.0,3344880.0,3344880.0,3360.0,2852721.0,3362799.0,3362799.0,3362799.0,3378.0,3964081.0,3964081.0,3964081.0,3982.0,3964081.0,3964081.0,3982.0,3964081.0,3982.0,4.0
1922,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,134000,6.0,1132.0,240.0,1.0,608.0,608.0,1939.0,1950.0,1939.0,1.0,36.0,6792.0,1440.0,6.0,3648.0,3648.0,11634.0,11700.0,11634.0,6.0,1281424.0,271680.0,1132.0,688256.0,688256.0,2194948.0,2207400.0,2194948.0,1132.0,57600.0,240.0,145920.0,145920.0,465360.0,468000.0,465360.0,240.0,1.0,608.0,608.0,1939.0,1950.0,1939.0,1.0,369664.0,369664.0,1178912.0,1185600.0,1178912.0,608.0,369664.0,1178912.0,1185600.0,1178912.0,608.0,3759721.0,3781050.0,3759721.0,1939.0,3802500.0,3781050.0,1950.0,3759721.0,1939.0,1.0
1923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,157500,6.0,1024.0,313.0,1.0,1008.0,1024.0,1956.0,1956.0,1956.0,1.0,36.0,6144.0,1878.0,6.0,6048.0,6144.0,11736.0,11736.0,11736.0,6.0,1048576.0,320512.0,1024.0,1032192.0,1048576.0,2002944.0,2002944.0,2002944.0,1024.0,97969.0,313.0,315504.0,320512.0,612228.0,612228.0,612228.0,313.0,1.0,1008.0,1024.0,1956.0,1956.0,1956.0,1.0,1016064.0,1032192.0,1971648.0,1971648.0,1971648.0,1008.0,1048576.0,2002944.0,2002944.0,2002944.0,1024.0,3825936.0,3825936.0,3825936.0,1956.0,3825936.0,3825936.0,1956.0,3825936.0,1956.0,1.0
1924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,263550,8.0,2232.0,623.0,2.0,1173.0,1215.0,1993.0,1994.0,1993.0,2.0,64.0,17856.0,4984.0,16.0,9384.0,9720.0,15944.0,15952.0,15944.0,16.0,4981824.0,1390536.0,4464.0,2618136.0,2711880.0,4448376.0,4450608.0,4448376.0,4464.0,388129.0,1246.0,730779.0,756945.0,1241639.0,1242262.0,1241639.0,1246.0,4.0,2346.0,2430.0,3986.0,3988.0,3986.0,4.0,1375929.0,1425195.0,2337789.0,2338962.0,2337789.0,2346.0,1476225.0,2421495.0,2422710.0,2421495.0,2430.0,3972049.0,3974042.0,3972049.0,3986.0,3976036.0,3974042.0,3988.0,3972049.0,3986.0,4.0
1925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,182900,6.0,1440.0,467.0,2.0,1440.0,1440.0,1981.0,1981.0,1981.0,2.0,36.0,8640.0,2802.0,12.0,8640.0,8640.0,11886.0,11886.0,11886.0,12.0,2073600.0,672480.0,2880.0,2073600.0,2073600.0,2852640.0,2852640.0,2852640.0,2880.0,218089.0,934.0,672480.0,672480.0,925127.0,925127.0,925127.0,934.0,4.0,2880.0,2880.0,3962.0,3962.0,3962.0,4.0,2073600.0,2073600.0,2852640.0,2852640.0,2852640.0,2880.0,2073600.0,2852640.0,2852640.0,2852640.0,2880.0,3924361.0,3924361.0,3924361.0,3962.0,3924361.0,3924361.0,3962.0,3924361.0,3962.0,4.0
